ID,City,Municipality,Neighborhood,Area,Rooms,Current_Floor,Total_Floors,Advertiser_Type,Photo_Count,Total_Price_EUR,Scrape_Date
5425646937618,Beograd,Vračar,Crveni krst,48.0,2.0 Broj soba,VI,8 Spratnost,Agencija,12,200000.0,2026-04-05 22:49:34
5425646494761,Beograd,Voždovac,Saobraćajni fakultet,70.21,2.5 Broj soba,III,6 Spratnost,Agencija,20,269000.0,2026-04-05 22:49:34
5425645582603,Beograd,Rakovica,Vidikovac,94.0,3.5 Broj soba,VPR,10 Spratnost,Agencija,16,215000.0,2026-04-05 22:49:34
5425646937617,Beograd,Zvezdara,Mirijevo,45.0,2.0 Broj soba,I,2 Spratnost,Agencija,9,142000.0,2026-04-05 22:49:34
5425646937513,Beograd,Zvezdara,Mirijevo,59.0,2.5 Broj soba,V,7 Spratnost,Agencija,8,139500.0,2026-04-05 22:49:34
5425646937613,Beograd,Vračar,Karađorđev park,73.0,2.5 Broj soba,I,5 Spratnost,Agencija,17,310000.0,2026-04-05 22:49:34
5425646937612,Beograd,Zvezdara,Vojvode Vlahovića,40.0,2.5 Broj soba,V,7 Spratnost,Agencija,9,140000.0,2026-04-05 22:49:34
5425646937331,Beograd,Voždovac,Šumice,25.0,0.5 Broj soba,II,8 Spratnost,Agencija,8,107000.0,2026-04-05 22:49:34
5425646937610,Beograd,Savski venac,Beograd na vodi,45.0,2.0 Broj soba,VIII,22 Spratnost,Agencija,13,205888.0,2026-04-05 22:49:34
5425646936902,Beograd,Savski venac,Beograd na vodi,49.0,2.0 Broj soba,VII,22 Spratnost,Agencija,13,214888.0,2026-04-05 22:49:34
5425646936901,Beograd,Savski venac,Beograd na vodi,71.0,3.0 Broj soba,XIX,22 Spratnost,Agencija,12,297888.0,2026-04-05 22:49:34
5425646936900,Beograd,Savski venac,Beograd na vodi,71.0,3.0 Broj soba,XVI,22 Spratnost,Agencija,12,292888.0,2026-04-05 22:49:34
5425646936031,Beograd,Palilula,Višnjička Banja,46.0,2.0 Broj soba,I,6 Spratnost,Agencija,7,151000.0,2026-04-05 22:49:34
5425644341310,Beograd,Vračar,Južni bulevar,36.0,1.0 Broj soba,IV,8 Spratnost,Vlasnik,18,180000.0,2026-04-05 22:49:34
5425645292402,Beograd,Vračar,Centar,81.0,3.5 Broj soba,IV,5 Spratnost,Agencija,17,399000.0,2026-04-05 22:49:34
5425645177967,Beograd,Voždovac,Centar,70.0,3.0 Broj soba,III,7 Spratnost,Agencija,4,235000.0,2026-04-05 22:49:34
5425645385200,Beograd,Zemun,Gardoš,86.0,3.0 Broj soba,PR,1 Spratnost,Agencija,8,330000.0,2026-04-05 22:49:34
5425646936897,Beograd,Zvezdara,Bulbulder,102.0,5.0 Broj soba,,,Agencija,20,320000.0,2026-04-05 22:49:34
5425646936896,Beograd,Palilula,Karaburma,45.0,1.0 Broj soba,I,4 Spratnost,Agencija,14,119700.0,2026-04-05 22:49:34
5425645783543,Beograd,Vračar,Crveni krst,92.0,4.0 Broj soba,III,6 Spratnost,Agencija,14,322000.0,2026-04-05 22:49:34
5425646795402,Beograd,Zvezdara,Bulevar kralja Aleksandra,85.0,3.0 Broj soba,III,3 Spratnost,Agencija,20,201500.0,2026-04-05 22:49:34
5425646936888,Beograd,Savski venac,Dedinje,326.0,5+ Broj soba,,,Agencija,20,1200000.0,2026-04-05 22:49:34
5425646396154,Beograd,Palilula,Borča,75.0,3.0 Broj soba,V,7 Spratnost,Agencija,16,150000.0,2026-04-05 22:49:34
5425646935677,Beograd,Vračar,Crveni krst,69.0,3.0 Broj soba,I,4 Spratnost,Agencija,16,255000.0,2026-04-05 22:49:34
5425646360905,Beograd,Vračar,Krunski venac,105.0,4.0 Broj soba,I,4 Spratnost,Agencija,18,485000.0,2026-04-05 22:49:34
5425646655666,Beograd,Zvezdara,Mirijevo,38.0,1.5 Broj soba,III,4 Spratnost,Agencija,19,99900.0,2026-04-05 22:49:34
5425646937416,Beograd,Vračar,Cvetni trg,217.0,5+ Broj soba,V,6 Spratnost,Agencija,20,797000.0,2026-04-05 22:49:34
5425646749628,Beograd,Čukarica,Železnik,74.0,3.0 Broj soba,VI,6 Spratnost,Agencija,18,90000.0,2026-04-05 22:49:34
5425646936877,Beograd,Zvezdara,Gradska bolnica,37.0,1.0 Broj soba,I,2 Spratnost,Agencija,19,128500.0,2026-04-05 22:49:34
5425645492773,Beograd,Novi Beograd,Blok 67a (A blok),82.0,3.0 Broj soba,IV,8 Spratnost,Agencija,17,379000.0,2026-04-05 22:49:34
5425646394704,Beograd,Čukarica,Filmski grad,58.0,2.0 Broj soba,VPR Spratnost,,Agencija,15,210000.0,2026-04-05 22:49:34
5425646669878,Beograd,Voždovac,Naselje Stepa Stepanović,74.0,2.0 Broj soba,VI,6 Spratnost,Agencija,12,260400.0,2026-04-05 22:49:34
5425646669879,Beograd,Zemun,Centar,61.0,2.0 Broj soba,VPR Spratnost,,Agencija,12,180000.0,2026-04-05 22:49:34
5425646092919,Beograd,Novi Beograd,Fontana,55.0,2.0 Broj soba,I,5 Spratnost,Agencija,13,199500.0,2026-04-05 22:49:34
5425645588737,Beograd,Čukarica,Julino brdo,123.48,4.0 Broj soba,IV,4 Spratnost,Agencija,12,366080.0,2026-04-05 22:49:34
5425645588739,Beograd,Čukarica,Julino brdo,58.52,2.5 Broj soba,PR,4 Spratnost,Agencija,11,165880.0,2026-04-05 22:49:34
5425646937114,Beograd,Novi Beograd,Blok 45 (TC Enjub),66.0,2.0 Broj soba,IV,4 Spratnost,Agencija,12,245000.0,2026-04-05 22:49:34
5425646669875,Beograd,Zemun,Zemunske kapije,97.79,3.5 Broj soba,I,4 Spratnost,Agencija,7,323400.0,2026-04-05 22:49:34
5425646023037,Beograd,Novi Beograd,Blok 4 (Politehnička akademija),55.0,2.0 Broj soba,I,5 Spratnost,Agencija,16,199500.0,2026-04-05 22:49:34
5425645728765,Beograd,Savski venac,Dedinje,225.0,4.0 Broj soba,III,4 Spratnost,Agencija,17,650000.0,2026-04-05 22:49:34
5425646851584,Beograd,Palilula,Poštanska štedionica,26.0,0.5 Broj soba,VI,6 Spratnost,Vlasnik,8,119000.0,2026-04-05 22:49:34
5425646449798,Beograd,Novi Beograd,Tošin bunar,68.0,3.0 Broj soba,III,9 Spratnost,Agencija,1,238000.0,2026-04-05 22:49:34
5425646449985,Beograd,Novi Beograd,Tošin bunar,66.0,3.0 Broj soba,V,9 Spratnost,Agencija,1,230195.0,2026-04-05 22:49:34
5425646662874,Beograd,Rakovica,Rakovica (mesto),40.0,2.0 Broj soba,II,2 Spratnost,Agencija,15,120000.0,2026-04-05 22:49:34
5425645567317,Beograd,Savski venac,Centar,193.0,5.0 Broj soba,I,2 Spratnost,Agencija,19,1050000.0,2026-04-05 22:49:34
5425646539947,Beograd,Zvezdara,Medaković 3,53.55,2.5 Broj soba,PR,2 Spratnost,Agencija,2,146192.0,2026-04-05 22:49:34
5425646539948,Beograd,Zvezdara,Medaković 3,59.77,2.5 Broj soba,I,2 Spratnost,Agencija,2,163172.0,2026-04-05 22:49:34
5425646394186,Beograd,Savski venac,Dedinje,177.15,4.0 Broj soba,I,5 Spratnost,Agencija,20,808182.0,2026-04-05 22:49:34
5425645273236,Beograd,Vračar,Neimar,68.74,3.0 Broj soba,PR Spratnost,,Agencija,21,342000.0,2026-04-05 22:49:34
5425646791870,Beograd,Grocka,Kaluđerica,74.0,3.0 Broj soba,I,2 Spratnost,Agencija,17,122000.0,2026-04-05 22:49:34
5425644805265,Beograd,Rakovica,Labudovo brdo,67.0,2.0 Broj soba,I,4 Spratnost,Agencija,17,154000.0,2026-04-05 22:49:34
5425645583517,Beograd,Savski venac,Beograd na vodi,121.0,4.0 Broj soba,PR Spratnost,,Agencija,12,537000.0,2026-04-05 22:49:34
5425645422750,Beograd,Novi Beograd,Blok 45 (TC Enjub),66.0,2.0 Broj soba,IV,4 Spratnost,Agencija,7,245000.0,2026-04-05 22:49:34
5425646666991,Beograd,Stari grad,Dorćol,100.0,4.0 Broj soba,IV,5 Spratnost,Agencija,20,820000.0,2026-04-05 22:49:34
5425646936804,Beograd,Palilula,Karaburma,33.0,1.0 Broj soba,II,5 Spratnost,Agencija,12,118000.0,2026-04-05 22:49:34
5425646935075,Beograd,Čukarica,Banovo brdo,39.0,1.5 Broj soba,PR,4 Spratnost,Agencija,7,147000.0,2026-04-05 22:49:34
5425644552604,Beograd,Voždovac,Lekino brdo,112.0,3.0 Broj soba,IV,4 Spratnost,Agencija,15,265000.0,2026-04-05 22:49:34
5425646683103,Beograd,Zvezdara,Konjarnik,33.0,1.0 Broj soba,V,7 Spratnost,Agencija,12,130000.0,2026-04-05 22:49:34
5425646802578,Beograd,Rakovica,Rakovica (mesto),57.0,2.0 Broj soba,II,4 Spratnost,Agencija,9,160000.0,2026-04-05 22:49:34
5425646394662,Beograd,Savski venac,Klinički centar,53.0,2.5 Broj soba,SUT,8 Spratnost,Agencija,14,139000.0,2026-04-05 22:49:34
5425646935649,Beograd,Palilula,Bogoslovija,137.0,5.0 Broj soba,III,4 Spratnost,Agencija,20,299000.0,2026-04-05 22:49:34
5425646669871,Beograd,Voždovac,Autokomanda,77.0,2.5 Broj soba,II,4 Spratnost,Agencija,17,250000.0,2026-04-05 22:49:34
5425645070325,Beograd,Novi Beograd,Ledine,84.0,3.0 Broj soba,IV,5 Spratnost,Vlasnik,19,105000.0,2026-04-05 22:49:34
5425646669864,Beograd,Rakovica,Centar,40.0,1.5 Broj soba,II,2 Spratnost,Agencija,18,120000.0,2026-04-05 22:49:34
5425646936852,Beograd,Stari grad,Studentski trg,63.0,3.0 Broj soba,V,5 Spratnost,Agencija,15,395000.0,2026-04-05 22:49:34
5425646539965,Beograd,Stari grad,Kalemegdan,172.0,5+ Broj soba,IV,4 Spratnost,Agencija,18,550000.0,2026-04-05 22:49:34
5425646763733,Beograd,Surčin,Ledine,39.37,2.0 Broj soba,PR,2 Spratnost,Agencija,4,82700.0,2026-04-05 22:49:34
5425646654412,Beograd,Surčin,Ledine,45.02,2.0 Broj soba,I,2 Spratnost,Agencija,4,94550.0,2026-04-05 22:49:34
5425646936845,Beograd,Čukarica,Banovo brdo,147.0,4.0 Broj soba,VI,7 Spratnost,Agencija,14,442920.0,2026-04-05 22:49:34
5425646937011,Beograd,Zvezdara,Mirijevo,37.0,2.0 Broj soba,IV Spratnost,,Agencija,20,115000.0,2026-04-05 22:49:34
5425646088481,Beograd,Zvezdara,Slavujev venac,80.0,2.5 Broj soba,III,3 Spratnost,Agencija,12,240000.0,2026-04-05 22:49:34
5425646801629,Beograd,Surčin,Surčin (mesto),61.0,2.5 Broj soba,I,2 Spratnost,Agencija,5,133000.0,2026-04-05 22:49:34
5425646801627,Beograd,Surčin,Surčin (mesto),54.0,2.5 Broj soba,VPR,2 Spratnost,Agencija,5,112000.0,2026-04-05 22:49:34
5425645177918,Beograd,Savski venac,Beograd na vodi,153.04,3.0 Broj soba,VII,25 Spratnost,Agencija,10,907888.0,2026-04-05 22:49:34
5425646935576,Beograd,Novi Beograd,Blok 45 (TC Enjub),66.0,2.0 Broj soba,IV,4 Spratnost,Agencija,14,245000.0,2026-04-05 22:49:34
5425646935659,Beograd,Čukarica,Bele vode,85.0,2.5 Broj soba,I,5 Spratnost,Agencija,20,280000.0,2026-04-05 22:49:34
5425645965305,Beograd,Zemun,Karađorđev trg,98.0,5.0 Broj soba,IV,4 Spratnost,Agencija,17,350000.0,2026-04-05 22:49:34
5425646700585,Beograd,Vračar,Gradić Pejton,106.0,4.0 Broj soba,I,3 Spratnost,Agencija,20,387000.0,2026-04-05 22:49:34
5425646667002,Beograd,Stari grad,Knez Mihailova,78.0,4.0 Broj soba,VPR,2 Spratnost,Agencija,16,449000.0,2026-04-05 22:49:34
5425646092883,Beograd,Zvezdara,Mirijevo,37.0,1.5 Broj soba,I,2 Spratnost,Agencija,5,92500.0,2026-04-05 22:49:34
5425646666954,Beograd,Voždovac,Autokomanda,71.0,3.0 Broj soba,V,7 Spratnost,Agencija,18,270000.0,2026-04-05 22:49:34
5425646934479,Beograd,Novi Beograd,Tošin bunar,60.0,1.0 Broj soba,II,10 Spratnost,Vlasnik,18,196000.0,2026-04-05 22:49:34
5425644535342,Beograd,Savski venac,Centar,171.0,5+ Broj soba,I,3 Spratnost,Agencija,10,580000.0,2026-04-05 22:49:34
5425642389598,Beograd,Savski venac,Topčider,41.0,1.0 Broj soba,,,Agencija,8,200000.0,2026-04-05 22:49:34
5425645704103,Beograd,Voždovac,Lekino brdo,187.0,5.0 Broj soba,IV,4 Spratnost,Agencija,19,634900.0,2026-04-05 22:49:34
5425646539875,Beograd,Vračar,Cvetni trg,60.0,2.0 Broj soba,II,4 Spratnost,Agencija,8,240000.0,2026-04-05 22:49:34
5425635315565,Beograd,Palilula,Karaburma,41.0,1.0 Broj soba,PSUT,3 Spratnost,Agencija,9,115000.0,2026-04-05 22:49:34
5425646619569,Beograd,Palilula,Borča,25.0,0.5 Broj soba,II,2 Spratnost,Agencija,20,44000.0,2026-04-05 22:49:34
5425646092857,Beograd,Savski venac,Beograđanka,137.0,4.5 Broj soba,II,6 Spratnost,Agencija,18,506900.0,2026-04-05 22:49:34
5425646721522,Beograd,Rakovica,Petlovo brdo,88.0,3.0 Broj soba,I,1 Spratnost,Agencija,20,139500.0,2026-04-05 22:49:34
5425645347265,Beograd,Stari grad,Skupština,112.58,4.0 Broj soba,III,8 Spratnost,Agencija,11,562900.0,2026-04-05 22:49:34
5425645272585,Beograd,Stari grad,Kalemegdan,141.0,3.0 Broj soba,II,6 Spratnost,Agencija,35,1209000.0,2026-04-05 22:49:34
5425645315554,Beograd,Zvezdara,Cvetanova ćuprija,63.0,2.0 Broj soba,I,3 Spratnost,Agencija,1,113400.0,2026-04-05 22:49:34
5425646789167,Beograd,Stari grad,Centar,36.0,1.5 Broj soba,III,6 Spratnost,Agencija,13,218000.0,2026-04-05 22:49:34
5425646935794,Beograd,Novi Beograd,Ledine,41.0,2.0 Broj soba,I,3 Spratnost,Vlasnik,5,107000.0,2026-04-05 22:49:34
5425646934989,Beograd,Palilula,Karaburma,74.0,4.0 Broj soba,III Spratnost,,Agencija,16,305000.0,2026-04-05 22:49:34
5425646775444,Beograd,Rakovica,Labudovo brdo,84.0,3.0 Broj soba,XV,15 Spratnost,Agencija,25,170000.0,2026-04-05 22:49:34
5425646933539,Beograd,Voždovac,Lekino brdo,63.0,2.0 Broj soba,IV,4 Spratnost,Agencija,19,160000.0,2026-04-05 22:49:34
5425646792695,Beograd,Voždovac,Lekino brdo,30.0,2.0 Broj soba,VPR Spratnost,,Agencija,17,132000.0,2026-04-05 22:49:34
5425646795529,Beograd,Vračar,Južni bulevar,101.0,3.0 Broj soba,II Spratnost,,Agencija,18,310000.0,2026-04-05 22:49:34
5425644784516,Beograd,Savski venac,Dedinje,150.0,4.0 Broj soba,I Spratnost,,Agencija,17,825000.0,2026-04-05 22:49:34
5425645753681,Beograd,Stari grad,Dorćol,175.0,4.0 Broj soba,IV,6 Spratnost,Agencija,28,1242000.0,2026-04-05 22:49:34
5425645701235,Beograd,Voždovac,Autokomanda,92.0,3.0 Broj soba,,,Agencija,7,322000.0,2026-04-05 22:49:34
5425646785913,Beograd,Savski venac,Beograd na vodi,73.0,3.0 Broj soba,,,Agencija,23,379000.0,2026-04-05 22:49:34
5425645339622,Beograd,Savski venac,Dedinje,235.0,4.0 Broj soba,II,5 Spratnost,Agencija,21,1500000.0,2026-04-05 22:49:34
5425643438308,Beograd,Vračar,Neimar,86.0,4.0 Broj soba,I,4 Spratnost,Agencija,15,388000.0,2026-04-05 22:49:34
5425645572369,Beograd,Vračar,Kalenić pijaca,144.0,4.0 Broj soba,IV,6 Spratnost,Agencija,3,676800.0,2026-04-05 22:49:34
5425645666114,Beograd,Novi Beograd,Blok 32 (Crkva svetog Dimitrija),213.0,5+ Broj soba,VI Spratnost,,Agencija,21,1400000.0,2026-04-05 22:49:34
5425645263012,Beograd,Zvezdara,Crveni krst,111.0,3.0 Broj soba,VPR,5 Spratnost,Agencija,12,305000.0,2026-04-05 22:49:34
5425646932933,Beograd,Novi Beograd,Blok 30 (B92),86.0,4.0 Broj soba,IV,5 Spratnost,Agencija,12,326800.0,2026-04-05 22:49:34
5425646236023,Beograd,Savski venac,Beograd na vodi,112.0,4.0 Broj soba,XXI,23 Spratnost,Agencija,20,620000.0,2026-04-05 22:49:34
5425646935015,Beograd,Savski venac,Beograd na vodi,101.0,3.0 Broj soba,IV Spratnost,,Agencija,9,619000.0,2026-04-05 22:49:34
5425646237908,Beograd,Savski venac,Beograd na vodi,312.0,5+ Broj soba,,,Agencija,6,1800000.0,2026-04-05 22:49:34
5425646926038,Beograd,Novi Beograd,Stara Bežanija,77.87,3.0 Broj soba,III,4 Spratnost,Agencija,3,288119.0,2026-04-05 22:49:34
5425646926040,Beograd,Novi Beograd,Stara Bežanija,65.07,2.5 Broj soba,I,5 Spratnost,Agencija,3,214731.0,2026-04-05 22:49:34
5425646792725,Beograd,Zvezdara,Cvetkova pijaca,65.0,3.0 Broj soba,VPR,4 Spratnost,Agencija,10,227500.0,2026-04-05 22:49:34
5425646792734,Beograd,Zemun,Gornji grad,44.07,2.0 Broj soba,II,4 Spratnost,Agencija,1,145431.0,2026-04-05 22:49:34
5425645453115,Beograd,Rakovica,Labudovo brdo,67.0,2.5 Broj soba,I,4 Spratnost,Agencija,9,154000.0,2026-04-05 22:49:34
5425646935040,Beograd,Vračar,Maksima Gorkog,52.0,2.0 Broj soba,V,7 Spratnost,Agencija,15,205000.0,2026-04-05 22:49:34
5425646534832,Beograd,Vračar,Slavija,101.0,3.0 Broj soba,III,9 Spratnost,Agencija,16,680000.0,2026-04-05 22:49:34
5425645894137,Beograd,Novi Beograd,Blok 33,84.0,3.0 Broj soba,I,30 Spratnost,Agencija,17,327800.0,2026-04-05 22:49:34
5425646394465,Beograd,Vračar,Neimar,27.0,1.0 Broj soba,PSUT Spratnost,,Agencija,5,121500.0,2026-04-05 22:49:34
5425646802576,Beograd,Zvezdara,Bulbulder,60.0,2.0 Broj soba,II,7 Spratnost,Agencija,9,165000.0,2026-04-05 22:49:34
5425646935031,Beograd,Stari grad,Dorćol,31.0,1.5 Broj soba,VPR,5 Spratnost,Agencija,12,173000.0,2026-04-05 22:49:34
5425645906371,Beograd,Zemun,Kej,45.0,2.0 Broj soba,I,2 Spratnost,Agencija,11,185000.0,2026-04-05 22:49:34
5425646895838,Beograd,Novi Beograd,YUBC,187.0,4.5 Broj soba,IV Spratnost,,Agencija,7,800000.0,2026-04-05 22:49:34
5425645568599,Beograd,Novi Beograd,Ledine,47.0,2.0 Broj soba,II,4 Spratnost,Agencija,6,108100.0,2026-04-05 22:49:34
5425645010497,Beograd,Surčin,Surčin (mesto),47.0,2.0 Broj soba,II,3 Spratnost,Agencija,8,103400.0,2026-04-05 22:49:34
5425646935023,Beograd,Čukarica,Banovo brdo,143.0,4.0 Broj soba,VII,7 Spratnost,Agencija,20,549926.0,2026-04-05 22:49:34
5425646298808,Beograd,Vračar,Cvetni trg,129.0,4.0 Broj soba,III,5 Spratnost,Agencija,9,550000.0,2026-04-05 22:49:34
5425646394644,Beograd,Voždovac,Lekino brdo,64.0,2.5 Broj soba,IV,4 Spratnost,Agencija,13,270000.0,2026-04-05 22:49:34
5425646802574,Beograd,Zvezdara,Bulbulder,37.0,1.5 Broj soba,I,1 Spratnost,Agencija,10,114000.0,2026-04-05 22:49:34
5425646935017,Beograd,Zvezdara,Lion,64.0,2.0 Broj soba,I Spratnost,,Agencija,14,310000.0,2026-04-05 22:49:34
5425646936014,Beograd,Vračar,Karađorđev park,73.0,4.0 Broj soba,I,6 Spratnost,Agencija,10,310000.0,2026-04-05 22:49:34
5425635885818,Beograd,Savski venac,Centar,91.0,3.0 Broj soba,VII,8 Spratnost,Agencija,11,380000.0,2026-04-05 22:49:34
5425645146307,Beograd,Savski venac,Beograd na vodi,79.0,3.0 Broj soba,PR,8 Spratnost,Agencija,11,399999.0,2026-04-05 22:49:34
5425644728754,Beograd,Zvezdara,Crveni krst,87.0,3.5 Broj soba,IV,8 Spratnost,Agencija,21,389000.0,2026-04-05 22:49:34
5425644631949,Beograd,Zemun,Gornji grad,108.0,4.0 Broj soba,,,Agencija,1,356400.0,2026-04-05 22:49:34
5425646514977,Beograd,Savski venac,Beograd na vodi,109.0,4.0 Broj soba,VIII,20 Spratnost,Agencija,10,498000.0,2026-04-05 22:49:34
5425646512064,Beograd,Stari grad,Dunavski kej,73.0,2.0 Broj soba,VI,6 Spratnost,Agencija,21,355000.0,2026-04-05 22:49:34
5425646362581,Beograd,Stari grad,Dunavski kej,54.0,1.5 Broj soba,II,6 Spratnost,Agencija,18,269000.0,2026-04-05 22:49:34
5425646345402,Beograd,Voždovac,Lekino brdo,102.0,4.0 Broj soba,I Spratnost,,Agencija,5,357000.0,2026-04-05 22:49:34
5425646932939,Beograd,Zemun,Galenika,109.0,4.0 Broj soba,,,Agencija,9,250000.0,2026-04-05 22:49:34
5425646799757,Beograd,Zvezdara,Đeram pijaca,52.0,2.5 Broj soba,III,6 Spratnost,Agencija,23,225000.0,2026-04-05 22:49:34
5425646189238,Beograd,Zvezdara,Lion,112.0,4.0 Broj soba,III,3 Spratnost,Agencija,20,450000.0,2026-04-05 22:49:34
5425646933513,Beograd,Zemun,Zemun polje,58.0,2.0 Broj soba,I,1 Spratnost,Agencija,7,120000.0,2026-04-05 22:49:34
5425646632239,Beograd,Zvezdara,Mirijevo,54.0,1.5 Broj soba,PR,4 Spratnost,Agencija,4,85000.0,2026-04-05 22:49:34
5425646933512,Beograd,Zemun,Prvomajska,71.0,3.0 Broj soba,I,2 Spratnost,Agencija,12,185000.0,2026-04-05 22:49:34
5425645587347,Beograd,Voždovac,Medaković 3,99.0,3.0 Broj soba,PR,2 Spratnost,Agencija,2,212000.0,2026-04-05 22:49:34
5425646933509,Beograd,Vračar,Karađorđev park,73.0,2.5 Broj soba,I,6 Spratnost,Agencija,13,310000.0,2026-04-05 22:49:34
5425646934094,Beograd,Zvezdara,Đeram pijaca,53.6,2.5 Broj soba,II,5 Spratnost,Agencija,3,219224.0,2026-04-05 22:49:34
5425646236034,Beograd,Palilula,Karaburma,58.0,2.0 Broj soba,VPR,7 Spratnost,Agencija,16,166000.0,2026-04-05 22:49:34
5425646934382,Beograd,Zvezdara,Đeram pijaca,52.47,2.0 Broj soba,I,5 Spratnost,Agencija,4,214602.0,2026-04-05 22:49:34
5425646934381,Beograd,Rakovica,Vidikovac,89.0,3.0 Broj soba,III,19 Spratnost,Agencija,15,210000.0,2026-04-05 22:49:34
5425646934278,Beograd,Zvezdara,Đeram pijaca,40.06,1.5 Broj soba,I,5 Spratnost,Agencija,4,163845.0,2026-04-05 22:49:34
5425646433121,Beograd,Palilula,Karaburma,72.0,2.5 Broj soba,II,4 Spratnost,Agencija,17,187000.0,2026-04-05 22:49:34
5425645649470,Beograd,Palilula,Tašmajdan,99.0,3.5 Broj soba,II,4 Spratnost,Agencija,20,445500.0,2026-04-05 22:49:34
5425646057223,Beograd,Čukarica,Ada Ciganlija,156.0,3.0 Broj soba,VI,6 Spratnost,Agencija,20,719000.0,2026-04-05 22:49:34
5425636431827,Beograd,Vračar,Kalenić pijaca,96.0,3.5 Broj soba,II,5 Spratnost,Agencija,20,405000.0,2026-04-05 22:49:34
5425646665301,Beograd,Novi Beograd,Ledine,48.0,5+ Broj soba,I,4 Spratnost,Agencija,2,120000.0,2026-04-05 22:49:34
5425646537797,Beograd,Zemun,Kej,80.0,3.0 Broj soba,XIII,19 Spratnost,Agencija,18,330000.0,2026-04-05 22:49:34
5425646931092,Beograd,Zvezdara,Kluz,29.05,0.5 Broj soba,III,4 Spratnost,Vlasnik,20,130000.0,2026-04-05 22:49:34
5425645177252,Beograd,Palilula,Krnjača,114.0,2.0 Broj soba,PR,1 Spratnost,Agencija,6,189000.0,2026-04-05 22:49:34
5425646932535,Beograd,Vračar,Krunska,102.0,3.5 Broj soba,PR,4 Spratnost,Agencija,10,380000.0,2026-04-05 22:49:34
5425646665296,Beograd,Novi Beograd,Blok 64,74.0,3.0 Broj soba,III,8 Spratnost,Agencija,5,370000.0,2026-04-05 22:49:34
5425646933988,Beograd,Palilula,Karaburma,38.0,1.0 Broj soba,PR,2 Spratnost,Agencija,8,117000.0,2026-04-05 22:49:34
5425646799781,Beograd,Palilula,Višnjička Banja,56.0,3.0 Broj soba,I,5 Spratnost,Agencija,7,123200.0,2026-04-05 22:49:34
5425646799776,Beograd,Palilula,Borča,74.0,4.0 Broj soba,I,2 Spratnost,Agencija,19,120000.0,2026-04-05 22:49:34
5425645349970,Beograd,Savski venac,Beograd na vodi,56.0,2.0 Broj soba,I,15 Spratnost,Agencija,21,288000.0,2026-04-05 22:49:34
5425645347334,Beograd,Voždovac,Autokomanda,78.0,3.0 Broj soba,IV,7 Spratnost,Agencija,10,283140.0,2026-04-05 22:49:34
5425646933483,Beograd,Rakovica,Vidikovac,108.0,5.0 Broj soba,,,Agencija,10,226000.0,2026-04-05 22:49:34
5425646933474,Beograd,Rakovica,Kanarevo brdo,79.0,3.5 Broj soba,III,3 Spratnost,Agencija,17,170000.0,2026-04-05 22:49:34
5425646664814,Beograd,Palilula,Profesorska kolonija,59.0,2.0 Broj soba,I,1 Spratnost,Agencija,9,212000.0,2026-04-05 22:49:34
5425646663229,Beograd,Zvezdara,Mirijevo,41.0,2.0 Broj soba,II,4 Spratnost,Agencija,7,119000.0,2026-04-05 22:49:34
5425643474436,Beograd,Savski venac,Beograd na vodi,55.0,2.0 Broj soba,X,17 Spratnost,Agencija,11,330000.0,2026-04-05 22:49:34
5425646354759,Beograd,Stari grad,Centar,97.0,3.5 Broj soba,I,4 Spratnost,Agencija,14,343000.0,2026-04-05 22:49:34
5425646799373,Beograd,Vračar,Krunski venac,62.0,2.0 Broj soba,V,6 Spratnost,Agencija,20,290000.0,2026-04-05 22:49:34
5425645383877,Beograd,Voždovac,TC Stadion,104.0,5.0 Broj soba,III,3 Spratnost,Agencija,17,202000.0,2026-04-05 22:49:34
5425646932710,Beograd,Grocka,Kaluđerica,45.0,2.0 Broj soba,PSUT,3 Spratnost,Agencija,10,72000.0,2026-04-05 22:49:34
5425645273268,Beograd,Savski venac,Beograd na vodi,102.48,3.0 Broj soba,PR,8 Spratnost,Agencija,13,435000.0,2026-04-05 22:49:34
5425645586624,Beograd,Voždovac,Vojvode Vlahovića,59.0,2.0 Broj soba,VIII,10 Spratnost,Agencija,14,165000.0,2026-04-05 22:49:34
5425646779743,Beograd,Palilula,Kotež,102.0,4.0 Broj soba,I Spratnost,,Agencija,9,186000.0,2026-04-05 22:49:34
5425645664765,Beograd,Zemun,Cara Dušana,92.0,4.0 Broj soba,VI,6 Spratnost,Agencija,19,259500.0,2026-04-05 22:49:34
5425646235319,Beograd,Vračar,Krunska,79.0,3.5 Broj soba,III,5 Spratnost,Agencija,18,390000.0,2026-04-05 22:49:34
5425646665279,Beograd,Voždovac,Autokomanda,70.0,2.0 Broj soba,SUT,3 Spratnost,Agencija,18,185000.0,2026-04-05 22:49:34
5425645818385,Beograd,Voždovac,Lekino brdo,93.0,4.0 Broj soba,III,3 Spratnost,Agencija,18,255000.0,2026-04-05 22:49:34
5425646235993,Beograd,Stari grad,Trg Republike,72.0,2.0 Broj soba,SUT,6 Spratnost,Agencija,19,168840.0,2026-04-05 22:49:34
5425646932702,Beograd,Zemun,Kej,95.0,4.0 Broj soba,IX,19 Spratnost,Agencija,9,349999.0,2026-04-05 22:49:34
5425645702490,Beograd,Zvezdara,Zvezdarska šuma,60.0,2.0 Broj soba,I,2 Spratnost,Agencija,16,132000.0,2026-04-05 22:49:34
